# from (http://archives.esac.esa.int/hsa/legacy/ADP/PlanetaryModels/)# freq[GHz]	T_rj[K_rj]
4848.0	4.9975
4849.0	4.9947
4850.0	4.9919
4851.0	4.9891
4852.0	4.9863
4853.0	4.9835
4854.0	4.9807
4855.0	4.9779
4856.0	4.9752
4857.0	4.9724
4858.0	4.9696
4859.0	4.9668
4860.0	4.9641
4861.0	4.9613
4862.0	4.9585
4863.0	4.9557
4864.0	4.9529
4865.0	4.9502
4866.0	4.9474
4867.0	4.9446
4868.0	4.9419
4869.0	4.9391
4870.0	4.9364
4871.0	4.9336
4872.0	4.9308
4873.0	4.9281
4874.0	4.9253
4875.0	4.9226
4876.0	4.9198
4877.0	4.9171
4878.0	4.9143
4879.0	4.9116
4880.0	4.9088
4881.0	4.9061
4882.0	4.9034
4883.0	4.9006
4884.0	4.8979
4885.0	4.8951
4886.0	4.8926
4887.0	4.8897
4888.0	4.8869
4889.0	4.8842
4890.0	4.8815
4891.0	4.8787
4892.0	4.8761
4893.0	4.8733
4894.0	4.8706
4895.0	4.8678
4896.0	4.8651
4897.0	4.8625
4898.0	4.8597
4899.0	4.8569
4900.0	4.8543
4901.0	4.8516
4902.0	4.8488
4903.0	4.8461
4904.0	4.8434
4905.0	4.8407
4906.0	4.838
4907.0	4.8353
4908.0	4.8326
4909.0	4.8299
4910.0	4.8272
4911.0	4.8245
4912.0	4.8218
4913.0	4.8191
4914.0	4.8164
4915.0	4.8137
4916.0	4.811
4917.0	4.8083
4918.0	4.8056
4919.0	4.803
4920.0	4.8003
4921.0	4.7976
4922.0	4.7949
4923.0	4.7922
4924.0	4.7896
4925.0	4.7869
4926.0	4.7842
4927.0	4.7815
4928.0	4.7789
4929.0	4.7762
4930.0	4.7735
4931.0	4.7708
4932.0	4.7681
4933.0	4.7655
4934.0	4.7628
4935.0	4.7601
4936.0	4.7575
4937.0	4.7549
4938.0	4.7522
4939.0	4.7496
4940.0	4.7469
4941.0	4.7442
4942.0	4.7415
4943.0	4.7389
4944.0	4.7362
4945.0	4.7336
4946.0	4.7309
4947.0	4.7283
4948.0	4.7256
4949.0	4.723
4950.0	4.7204
4951.0	4.7178
4952.0	4.7151
4953.0	4.7124
4954.0	4.7103
4955.0	4.7073
4956.0	4.7046
4957.0	4.7019
4958.0	4.6993
4959.0	4.6967
4960.0	4.6941
4961.0	4.6916
4962.0	4.689
4963.0	4.6864
4964.0	4.6839
4965.0	4.6812
4966.0	4.6785
4967.0	4.6757
4968.0	4.6736
4969.0	4.6706
4970.0	4.6679
4971.0	4.6656
4972.0	4.6626
4973.0	4.66
4974.0	4.6574
4975.0	4.6549
4976.0	4.6522
4977.0	4.6496
4978.0	4.647
4979.0	4.6445
4980.0	4.6418
4981.0	4.6392
4982.0	4.6366
4983.0	4.634
4984.0	4.6315
4985.0	4.6289
4986.0	4.6263
4987.0	4.6237
4988.0	4.6211
4989.0	4.6185
4990.0	4.6159
4991.0	4.6134
4992.0	4.6108
4993.0	4.6082
4994.0	4.6057
4995.0	4.6031
4996.0	4.6006
4997.0	4.5979
4998.0	4.6385
4999.0	4.5926
5000.0	4.5901
5001.0	4.5875
5002.0	4.585
5003.0	4.5824
5004.0	4.5798
5005.0	4.5772
5006.0	4.5746
5007.0	4.5721
5008.0	4.5695
5009.0	4.5669
5010.0	4.5644
5011.0	4.5618
5012.0	4.5592
5013.0	4.5567
5014.0	4.5541
5015.0	4.5515
5016.0	4.549
5017.0	4.5464
5018.0	4.5438
5019.0	4.5413
5020.0	4.5387
5021.0	4.5361
5022.0	4.5336
5023.0	4.531
5024.0	4.5285
5025.0	4.5259
5026.0	4.5234
5027.0	4.5209
5028.0	4.5183
5029.0	4.5158
5030.0	4.5132
5031.0	4.5107
5032.0	4.5081
5033.0	4.5056
5034.0	4.5031
5035.0	4.5006
5036.0	4.498
5037.0	4.4955
5038.0	4.493
5039.0	4.4905
5040.0	4.488
5041.0	4.4854
5042.0	4.4829
5043.0	4.4804
5044.0	4.4779
5045.0	4.4754
5046.0	4.4728
5047.0	4.4703
5048.0	4.4678
5049.0	4.4653
5050.0	4.4628
5051.0	4.4602
5052.0	4.4577
5053.0	4.4552
5054.0	4.4527
5055.0	4.4502
5056.0	4.4476
5057.0	4.4451
5058.0	4.4426
5059.0	4.4401
5060.0	4.4376
5061.0	4.4351
5062.0	4.4327
5063.0	4.4302
5064.0	4.4277
5065.0	4.4252
5066.0	4.4227
5067.0	4.4202
5068.0	4.4177
5069.0	4.4152
5070.0	4.4127
5071.0	4.4102
5072.0	4.4078
5073.0	4.4053
5074.0	4.4028
5075.0	4.4003
5076.0	4.3978
5077.0	4.3954
5078.0	4.3929
5079.0	4.3904
5080.0	4.388
5081.0	4.3855
5082.0	4.383
5083.0	4.3806
5084.0	4.3781
5085.0	4.3756
5086.0	4.3731
5087.0	4.3707
5088.0	4.3682
5089.0	4.3657
5090.0	4.3633
5091.0	4.3608
5092.0	4.3583
5093.0	4.3559
5094.0	4.3534
5095.0	4.351
5096.0	4.3485
5097.0	4.3461
5098.0	4.3436
5099.0	4.3412
5100.0	4.3387
5101.0	4.3362
5102.0	4.3338
5103.0	4.3314
5104.0	4.3289
5105.0	4.3265
5106.0	4.3241
5107.0	5.0051
5108.0	4.3192
5109.0	4.3168
5110.0	4.3144
5111.0	4.3119
5112.0	4.3095
5113.0	4.307
5114.0	4.3046
5115.0	4.3022
5116.0	4.2998
5117.0	4.2974
5118.0	4.295
5119.0	4.2926
5120.0	4.2901
5121.0	4.2877
5122.0	4.2853
5123.0	4.2829
5124.0	4.2805
5125.0	4.2781
5126.0	4.2756
5127.0	4.2732
5128.0	4.2708
5129.0	4.2684
5130.0	4.266
5131.0	4.2636
5132.0	4.2612
5133.0	4.2588
5134.0	4.2564
5135.0	4.254
5136.0	4.2517
5137.0	4.2493
5138.0	4.2469
5139.0	4.2445
5140.0	4.2421
5141.0	4.2397
5142.0	4.2373
5143.0	4.2349
5144.0	4.2326
5145.0	4.2302
5146.0	4.2278
5147.0	4.2254
5148.0	4.223
5149.0	4.2206
5150.0	4.2183
5151.0	4.2159
5152.0	4.2135
5153.0	4.2111
5154.0	4.2087
5155.0	4.2063
5156.0	4.204
5157.0	4.2016
5158.0	4.1992
5159.0	4.1969
5160.0	4.1945
5161.0	4.1922
5162.0	4.1898
5163.0	4.1874
5164.0	4.1851
5165.0	4.1827
5166.0	4.1803
5167.0	4.178
5168.0	4.1756
5169.0	4.1733
5170.0	4.1709
5171.0	4.1686
5172.0	4.1663
5173.0	4.1639
5174.0	4.1616
5175.0	4.1592
5176.0	4.1568
5177.0	4.1545
5178.0	4.1521
5179.0	4.1498
5180.0	4.1475
5181.0	4.1452
5182.0	4.1429
5183.0	4.1405
5184.0	4.1382
5185.0	4.1358
5186.0	4.1335
5187.0	4.1312
5188.0	4.1295
5189.0	4.1265
5190.0	4.1242
5191.0	4.1219
5192.0	4.1196
5193.0	4.1172
5194.0	4.1149
5195.0	4.1326
5196.0	4.1102
5197.0	4.108
5198.0	4.1056
5199.0	4.1033
5200.0	4.101
5201.0	4.2315
5202.0	4.1602
5203.0	4.0944
5204.0	4.0917
5205.0	4.0894
5206.0	4.0871
5207.0	4.0848
5208.0	4.0824
5209.0	4.0801
5210.0	4.0779
5211.0	4.0756
5212.0	4.0733
5213.0	4.0709
5214.0	4.0686
5215.0	4.0663
5216.0	4.064
5217.0	4.0618
5218.0	4.0599
5219.0	4.0572
5220.0	4.0548
5221.0	4.0526
5222.0	4.0503
5223.0	4.048
5224.0	4.0457
5225.0	4.0434
5226.0	4.0411
5227.0	4.0389
5228.0	4.0366
5229.0	4.0343
5230.0	4.032
5231.0	4.0297
5232.0	4.0275
5233.0	4.0252
5234.0	4.0229
5235.0	4.0206
5236.0	4.0184
5237.0	4.0161
5238.0	4.0138
5239.0	4.0116
5240.0	4.0093
5241.0	4.007
5242.0	4.0048
5243.0	4.0025
5244.0	4.0002
5245.0	3.998
5246.0	3.9957
5247.0	3.9935
5248.0	3.9912
5249.0	3.9889
5250.0	3.9867
5251.0	3.9846
5252.0	3.9822
5253.0	3.9801
5254.0	3.9778
5255.0	3.9755
5256.0	3.9731
5257.0	3.9709
5258.0	3.9687
5259.0	3.9665
5260.0	3.9642
5261.0	3.9622
5262.0	3.9598
5263.0	3.9576
5264.0	3.9553
5265.0	3.953
5266.0	3.9508
5267.0	3.9486
5268.0	3.9463
5269.0	3.9444
5270.0	3.942
5271.0	3.9397
5272.0	3.9374
5273.0	3.9353
5274.0	3.9333
5275.0	3.9307
5276.0	3.9595
5277.0	3.9914
5278.0	3.9241
5279.0	3.9219
5280.0	3.9196
5281.0	3.9443
5282.0	3.9152
5283.0	3.913
5284.0	3.9107
5285.0	3.9085
5286.0	3.9063
5287.0	3.9042
5288.0	3.9019
5289.0	3.8997
5290.0	3.8976
5291.0	3.8954
5292.0	3.8931
5293.0	3.891
5294.0	3.8887
5295.0	3.8865
5296.0	3.8843
5297.0	3.8821
5298.0	3.8799
5299.0	3.8778
5300.0	3.8759
5301.0	3.8736
5302.0	3.8712
5303.0	3.869
5304.0	3.8668
5305.0	3.8647
5306.0	3.8624
5307.0	3.8602
5308.0	3.858
5309.0	3.8559
5310.0	3.8537
5311.0	3.8515
5312.0	3.8494
5313.0	3.8472
5314.0	3.845
5315.0	3.8429
5316.0	3.8407
5317.0	3.8388
5318.0	3.8363
5319.0	3.8341
5320.0	3.8321
5321.0	3.8298
5322.0	3.8853
5323.0	3.9603
5324.0	3.8234
5325.0	3.8212
5326.0	3.8191
5327.0	3.8169
5328.0	3.8148
5329.0	3.8125
5330.0	3.8104
5331.0	3.8082
5332.0	3.8061
5333.0	3.8039
5334.0	3.8018
5335.0	3.7996
5336.0	3.7975
5337.0	3.7954
5338.0	3.7932
5339.0	3.791
5340.0	3.7889
5341.0	3.7867
5342.0	3.7846
5343.0	3.7824
5344.0	3.7804
5345.0	3.7782
5346.0	3.7761
5347.0	3.7739
5348.0	3.7718
5349.0	3.7696
5350.0	3.7675
5351.0	3.7654
5352.0	3.7632
5353.0	3.7612
5354.0	3.759
5355.0	3.7569
5356.0	3.7548
5357.0	3.7527
5358.0	3.7505
5359.0	3.7484
5360.0	3.7463
5361.0	3.7442
5362.0	3.7421
5363.0	3.74
5364.0	3.7378
5365.0	3.7357
5366.0	3.7336
5367.0	3.7315
5368.0	3.7294
5369.0	3.7273
5370.0	3.7252
5371.0	3.7231
5372.0	3.7209
5373.0	3.7188
5374.0	3.7167
5375.0	3.7147
5376.0	3.7126
5377.0	3.7105
5378.0	3.7084
5379.0	3.7063
5380.0	3.7041
5381.0	3.702
5382.0	3.6999
5383.0	3.6979
5384.0	3.6958
5385.0	3.6937
5386.0	3.6916
5387.0	3.6895
5388.0	3.6875
5389.0	3.6854
5390.0	3.6833
5391.0	3.6812
5392.0	3.6791
5393.0	3.677
5394.0	3.675
5395.0	3.6729
5396.0	3.6708
5397.0	3.6687
5398.0	3.6667
5399.0	3.6646
5400.0	3.6625
5401.0	3.6604
5402.0	3.6584
5403.0	3.6563
5404.0	3.6542
5405.0	3.6522
5406.0	3.6501
5407.0	3.648
5408.0	3.6459
5409.0	3.6439
5410.0	3.6418
5411.0	3.6398
5412.0	3.6377
5413.0	3.6357
5414.0	3.6336
5415.0	3.6315
5416.0	3.6295
5417.0	3.6274
5418.0	3.6254
5419.0	3.6233
5420.0	3.6213
5421.0	3.6192
5422.0	3.6171
5423.0	3.6151
5424.0	3.613
5425.0	3.611
5426.0	3.6089
5427.0	3.6069
5428.0	3.6049
5429.0	3.6029
5430.0	3.6008
5431.0	3.5987
5432.0	3.5966
5433.0	3.5946
5434.0	3.5926
5435.0	3.5906
5436.0	3.5885
5437.0	3.5865
5438.0	3.65
5439.0	3.5824
5440.0	3.5804
5441.0	3.5784
5442.0	3.5764
5443.0	3.5744
5444.0	3.5724
5445.0	3.5703
5446.0	3.5683
5447.0	3.5663
5448.0	3.5642
5449.0	3.5622
5450.0	3.5602
5451.0	3.5582
5452.0	3.5561
5453.0	3.5541
5454.0	3.5521
5455.0	3.5501
5456.0	3.5481
5457.0	3.5461
5458.0	3.5441
5459.0	3.5421
5460.0	3.54
5461.0	3.538
5462.0	3.536
5463.0	3.534
5464.0	3.532
5465.0	3.53
5466.0	3.528
5467.0	3.526
5468.0	3.524
5469.0	3.522
5470.0	3.5201
5471.0	3.5181
5472.0	3.5161
5473.0	3.5141
5474.0	3.5121
5475.0	3.5101
5476.0	3.5081
5477.0	3.5061
5478.0	3.5042
5479.0	3.5021
5480.0	3.5002
5481.0	3.4983
5482.0	3.4962
5483.0	3.4942
5484.0	3.4927
5485.0	3.4904
5486.0	3.4883
5487.0	3.4864
5488.0	3.4844
5489.0	3.4823
5490.0	3.4803
5491.0	3.4784
5492.0	3.4764
5493.0	3.4744
5494.0	3.4725
5495.0	3.4705
5496.0	3.4686
5497.0	3.4666
5498.0	3.4646
5499.0	3.4626
5500.0	3.4607
5501.0	3.4587
5502.0	3.4568
5503.0	3.4548
5504.0	3.4529
5505.0	3.4509
5506.0	3.449
5507.0	3.447
5508.0	3.4451
5509.0	3.4431
5510.0	3.4412
5511.0	3.4392
5512.0	3.4373
5513.0	3.4354
5514.0	3.4334
5515.0	3.4315
5516.0	3.4295
5517.0	3.4276
5518.0	3.4256
5519.0	3.4237
5520.0	3.4218
5521.0	3.4198
5522.0	3.4179
5523.0	3.4159
5524.0	3.414
5525.0	3.4121
5526.0	3.4101
5527.0	3.4082
5528.0	3.4062
5529.0	3.4043
5530.0	3.4024
5531.0	3.4004
5532.0	3.3985
5533.0	3.3966
5534.0	3.3947
5535.0	3.3928
5536.0	3.3908
5537.0	3.3889
5538.0	3.387
5539.0	3.3851
5540.0	3.3832
5541.0	3.3813
5542.0	3.3794
5543.0	3.3774
5544.0	3.3755
5545.0	3.3736
5546.0	3.3717
5547.0	3.3698
5548.0	3.3679
5549.0	3.3661
5550.0	3.3642
5551.0	3.3623
5552.0	3.3603
5553.0	3.3583
5554.0	3.3564
5555.0	3.3545
5556.0	3.3526
5557.0	3.3508
5558.0	3.3489
5559.0	3.347
5560.0	3.3451
5561.0	3.3433
5562.0	3.3413
5563.0	3.3394
5564.0	3.3375
5565.0	3.3356
5566.0	3.3338
5567.0	3.3318
5568.0	3.33
5569.0	3.3283
5570.0	3.3263
5571.0	3.3244
5572.0	3.3224
5573.0	3.3205
5574.0	3.3188
5575.0	3.3169
5576.0	3.3149
5577.0	3.313
5578.0	3.3112
5579.0	3.3093
5580.0	3.3074
5581.0	3.3055
5582.0	3.3037
5583.0	3.3018
5584.0	3.2999
5585.0	3.2981
5586.0	3.2962
5587.0	3.2943
5588.0	3.2924
5589.0	3.2906
5590.0	3.2887
5591.0	3.2868
5592.0	3.285
5593.0	3.2831
5594.0	3.2813
5595.0	3.2794
5596.0	3.2776
5597.0	3.2757
5598.0	3.2739
5599.0	3.272
5600.0	3.2701
5601.0	3.2683
5602.0	3.2664
5603.0	3.2646
5604.0	3.2628
5605.0	3.2609
5606.0	3.2591
5607.0	3.2572
5608.0	3.2555
5609.0	3.2534
5610.0	3.2516
5611.0	3.2497
5612.0	3.2478
5613.0	3.2459
5614.0	3.244
5615.0	3.242
5616.0	3.2402
5617.0	3.2383
5618.0	3.2364
5619.0	3.2345
5620.0	3.2326
5621.0	3.2307
5622.0	3.2288
5623.0	3.227
5624.0	3.2251
5625.0	3.2232
5626.0	3.2213
5627.0	3.2194
5628.0	3.2176
5629.0	3.2157
5630.0	3.2138
5631.0	3.2119
5632.0	3.21
5633.0	3.2081
5634.0	3.2062
5635.0	3.2044
5636.0	3.2025
5637.0	3.2007
5638.0	3.1988
5639.0	3.1969
5640.0	3.195
5641.0	3.1932
5642.0	3.3269
5643.0	3.1894
5644.0	3.1876
5645.0	3.1857
5646.0	3.1838
5647.0	3.182
5648.0	3.1801
5649.0	3.1782
5650.0	3.1764
5651.0	3.1745
5652.0	3.1726
5653.0	3.1708
5654.0	3.1689
5655.0	3.1671
5656.0	3.1652
5657.0	3.1634
5658.0	3.1615
5659.0	3.1597
5660.0	3.1578
5661.0	3.156
5662.0	3.1541
5663.0	3.1523
5664.0	3.1505
5665.0	3.1486
5666.0	3.1468
5667.0	3.1449
5668.0	3.1431
5669.0	3.1413
5670.0	3.1394
5671.0	3.1376
5672.0	3.1358
5673.0	3.1339
5674.0	3.1321
5675.0	3.1303
5676.0	3.1284
5677.0	3.1266
5678.0	3.1248
5679.0	3.123
5680.0	3.1211
5681.0	3.1193
5682.0	3.1175
5683.0	3.1157
5684.0	3.1138
5685.0	3.112
5686.0	3.1102
5687.0	3.1084
5688.0	3.1065
5689.0	3.1047
5690.0	3.1029
5691.0	3.1011
5692.0	3.0993
5693.0	3.0975
5694.0	3.0956
5695.0	3.0938
5696.0	3.092
5697.0	3.0902
5698.0	3.0884
5699.0	3.0865
5700.0	3.0847
5701.0	3.0829
5702.0	3.0811
5703.0	3.0793
5704.0	3.0775
5705.0	3.0757
5706.0	3.0739
5707.0	3.0721
5708.0	3.0703
5709.0	3.0685
5710.0	3.0667
5711.0	3.0649
5712.0	3.0631
5713.0	3.0614
5714.0	3.0596
5715.0	3.0578
5716.0	3.056
5717.0	3.0542
5718.0	3.0524
5719.0	3.0506
5720.0	3.0488
5721.0	3.047
5722.0	3.0452
5723.0	3.0434
5724.0	3.0417
5725.0	3.0399
5726.0	3.0382
5727.0	3.0364
5728.0	3.0346
5729.0	3.0333
5730.0	3.031
5731.0	3.0293
5732.0	3.0275
5733.0	3.0257
5734.0	3.0239
5735.0	3.0221
5736.0	3.0203
5737.0	3.0186
5738.0	3.0168
5739.0	3.0151
5740.0	3.0133
5741.0	3.0119
5742.0	3.0098
5743.0	3.0081
5744.0	3.0063
5745.0	3.0045
5746.0	3.0027
5747.0	3.001
5748.0	2.9992
5749.0	2.9975
5750.0	2.9957
5751.0	2.9939
5752.0	2.9922
5753.0	2.9904
5754.0	2.9887
5755.0	2.9869
5756.0	2.9852
5757.0	2.9834
5758.0	2.9817
5759.0	2.9801
5760.0	2.9784
5761.0	2.9765
5762.0	2.9747
5763.0	2.973
5764.0	2.9712
5765.0	2.9695
5766.0	2.9678
5767.0	2.966
5768.0	2.9643
5769.0	2.9625
5770.0	2.9608
5771.0	2.9591
5772.0	2.9573
5773.0	2.9556
5774.0	2.9539
5775.0	2.9521
5776.0	2.9504
5777.0	2.9487
5778.0	2.9469
5779.0	2.9452
5780.0	2.9435
5781.0	2.9418
5782.0	2.94
5783.0	2.9383
5784.0	2.9366
5785.0	2.9348
5786.0	2.9331
5787.0	2.9314
5788.0	2.9297
5789.0	2.928
5790.0	2.9262
5791.0	2.9245
5792.0	2.9228
5793.0	2.9211
5794.0	2.9194
5795.0	2.9177
5796.0	2.916
5797.0	2.9144
5798.0	2.9126
5799.0	2.9109
5800.0	2.9408
5801.0	2.9075
5802.0	2.9058
5803.0	2.9041
5804.0	2.9024
5805.0	2.9007
5806.0	2.899
5807.0	2.8972
5808.0	2.8956
5809.0	2.8939
5810.0	2.8922
5811.0	2.8905
5812.0	2.8888
5813.0	2.8871
5814.0	2.8854
5815.0	2.8837
5816.0	2.882
5817.0	2.8803
5818.0	2.8786
5819.0	2.8769
5820.0	2.8752
5821.0	2.8736
5822.0	2.8719
5823.0	2.8702
5824.0	2.8685
5825.0	2.8683
5826.0	2.8776
5827.0	2.903
5828.0	2.8618
5829.0	2.8601
5830.0	2.8584
5831.0	2.8566
5832.0	2.8549
5833.0	2.8532
5834.0	2.8515
5835.0	2.8498
5836.0	2.848
5837.0	2.8463
5838.0	2.8446
5839.0	2.843
5840.0	2.8415
5841.0	2.8396
5842.0	2.8378
5843.0	2.8361
5844.0	2.8344
5845.0	2.8327
5846.0	2.831
5847.0	2.8292
5848.0	2.8276
5849.0	2.8259
5850.0	2.8241
5851.0	2.8224
5852.0	2.8207
5853.0	2.819
5854.0	2.8173
5855.0	2.8157
5856.0	2.8139
5857.0	2.8122
5858.0	2.8107
5859.0	2.8089
5860.0	2.8072
5861.0	2.8055
5862.0	2.8038
5863.0	2.8021
5864.0	2.8005
5865.0	2.7988
5866.0	2.7971
5867.0	2.7955
5868.0	2.7937
5869.0	2.792
5870.0	2.8007
5871.0	2.7887
5872.0	2.787
5873.0	2.7853
5874.0	2.7838
5875.0	2.782
5876.0	2.7803
5877.0	2.7786
5878.0	2.7769
5879.0	2.7753
5880.0	2.7736
5881.0	2.772
5882.0	2.7703
5883.0	2.7686
5884.0	2.7669
5885.0	2.7653
5886.0	2.7636
5887.0	2.7619
5888.0	2.7602
5889.0	2.7586
5890.0	2.7571
5891.0	2.7555
5892.0	2.7536
5893.0	2.752
5894.0	2.7503
5895.0	2.7487
5896.0	2.747
5897.0	2.7453
5898.0	2.7437
5899.0	2.742
5900.0	2.7403
5901.0	2.7387
5902.0	2.7371
5903.0	2.7354
5904.0	2.7337
5905.0	2.7321
5906.0	2.7309
5907.0	2.7288
5908.0	2.7272
5909.0	2.7255
5910.0	2.7239
5911.0	2.7222
5912.0	2.7206
5913.0	2.719
5914.0	2.7174
5915.0	2.7157
5916.0	2.714
5917.0	2.7124
5918.0	2.7108
5919.0	2.7092
5920.0	2.7076
5921.0	2.7169
5922.0	2.7042
5923.0	2.7026
5924.0	2.701
5925.0	2.6994
5926.0	2.6977
5927.0	2.6961
5928.0	2.6945
5929.0	2.6929
5930.0	2.6912
5931.0	2.6897
5932.0	2.688
5933.0	2.6864
5934.0	2.6848
5935.0	2.6832
5936.0	2.6815
5937.0	2.6799
5938.0	2.6783
5939.0	2.6766
5940.0	2.675
5941.0	2.6734
5942.0	2.6718
5943.0	2.6702
5944.0	2.6686
5945.0	2.667
5946.0	2.6654
5947.0	2.6638
5948.0	2.6621
5949.0	2.6605
5950.0	2.659
5951.0	2.6573
5952.0	2.6557
5953.0	2.6541
5954.0	2.6525
5955.0	2.6509
5956.0	2.6493
5957.0	2.6477
5958.0	2.6462
5959.0	2.6446
5960.0	2.643
5961.0	2.6414
5962.0	2.6398
5963.0	2.6382
5964.0	2.6366
5965.0	2.635
5966.0	2.6334
5967.0	2.6318
5968.0	2.6302
5969.0	2.6286
5970.0	2.6271
5971.0	2.6255
5972.0	2.6239
5973.0	2.6223
5974.0	2.6207
5975.0	2.6192
5976.0	2.6176
5977.0	2.616
5978.0	2.6144
5979.0	2.6128
5980.0	2.6112
5981.0	2.6097
5982.0	2.6081
5983.0	2.6065
5984.0	2.6049
5985.0	2.6034
5986.0	2.6018
5987.0	2.6002
5988.0	2.5986
5989.0	2.5971
5990.0	2.5955
5991.0	2.5939
5992.0	2.5924
5993.0	2.5908
5994.0	2.5893
5995.0	2.5877
5996.0	2.5862
5997.0	2.5846
5998.0	2.583
5999.0	2.5815
6000.0	2.5799
6001.0	2.5784
6002.0	2.5768
6003.0	2.5752
6004.0	2.5737
6005.0	2.5721
6006.0	2.5705
6007.0	2.569
6008.0	2.5677
6009.0	2.5659
6010.0	2.5644
6011.0	2.5628
6012.0	2.5613
6013.0	2.5598
6014.0	2.5582
6015.0	2.5566
6016.0	2.5551
6017.0	2.5535
6018.0	2.5519
6019.0	2.5504
6020.0	2.5489
6021.0	2.5474
6022.0	2.5458
6023.0	2.5443
6024.0	2.5428
6025.0	2.5412
6026.0	2.5397
6027.0	2.5381
6028.0	2.5366
6029.0	2.535
6030.0	2.5335
6031.0	2.5319
6032.0	2.5304
6033.0	2.5289
6034.0	2.5274
6035.0	2.5259
6036.0	2.5243
6037.0	2.5228
6038.0	2.5213
6039.0	2.5198
6040.0	2.5183
6041.0	2.5168
6042.0	2.5152
6043.0	2.5137
6044.0	2.5122
6045.0	2.5107
6046.0	2.5092
6047.0	2.5076
6048.0	2.5061
6049.0	2.5046
6050.0	2.5031
6051.0	2.5016
6052.0	2.5
6053.0	2.4985
6054.0	2.497
6055.0	2.4955
6056.0	2.494
6057.0	2.4925
6058.0	2.4909
6059.0	2.4894
6060.0	2.4879
6061.0	2.4863
6062.0	2.4847
6063.0	2.4832
6064.0	2.4816
6065.0	2.48
6066.0	2.4785
6067.0	2.477
6068.0	2.4754
6069.0	2.4739
6070.0	2.6472
6071.0	2.4707
6072.0	2.4692
6073.0	2.4677
6074.0	2.4661
6075.0	2.4646
6076.0	2.6824
6077.0	2.8696
6078.0	2.46
6079.0	2.4584
6080.0	2.4569
6081.0	2.4553
6082.0	2.4538
6083.0	2.7061
6084.0	2.4507
6085.0	2.4492
6086.0	2.4476
6087.0	2.4462
6088.0	2.4446
6089.0	2.443
6090.0	2.4415
6091.0	2.44
6092.0	2.4385
6093.0	2.4369
6094.0	2.4354
6095.0	2.4339
6096.0	2.4324
6097.0	2.4308
6098.0	2.4293
6099.0	2.4278
6100.0	2.4262
6101.0	2.4247
6102.0	2.4232
6103.0	2.4217
6104.0	2.4202
6105.0	2.4186
6106.0	2.4171
6107.0	2.4156
6108.0	2.4141
6109.0	2.4126
6110.0	2.4111
6111.0	2.4096
6112.0	2.4081
6113.0	2.4066
6114.0	2.405
6115.0	2.4035
6116.0	2.402
6117.0	2.4005
6118.0	2.399
6119.0	2.3975
6120.0	2.396
6121.0	2.3945
6122.0	2.393
6123.0	2.3915
6124.0	2.39
6125.0	2.3886
6126.0	2.3871
6127.0	2.3855
6128.0	2.384
6129.0	2.3826
6130.0	2.381
6131.0	2.3797
6132.0	2.3781
6133.0	2.3766
6134.0	2.375
6135.0	2.3736
6136.0	2.3721
6137.0	2.3706
6138.0	2.3691
6139.0	2.3676
6140.0	2.3661
6141.0	2.3646
6142.0	2.3631
6143.0	2.3616
6144.0	2.3602
6145.0	2.3587
6146.0	2.3572
6147.0	2.3557
6148.0	2.3543
6149.0	2.3528
6150.0	2.3513
6151.0	2.3498
6152.0	2.3484
6153.0	2.3469
6154.0	2.3454
6155.0	2.3439
6156.0	2.3425
6157.0	2.341
6158.0	2.3395
6159.0	2.338
6160.0	2.3366
6161.0	2.3351
6162.0	2.3336
6163.0	2.3322
6164.0	2.3307
6165.0	2.3293
6166.0	2.3278
6167.0	2.3263
6168.0	2.3249
6169.0	2.3234
6170.0	2.322
6171.0	2.3205
6172.0	2.319
6173.0	2.3175
6174.0	2.3161
6175.0	2.3147
6176.0	2.3132
6177.0	2.3118
6178.0	2.3103
6179.0	2.3089
6180.0	2.3074
6181.0	2.306
6182.0	2.3046
6183.0	2.3031
6184.0	2.3016
6185.0	2.3001
6186.0	2.2987
6187.0	2.2973
6188.0	2.2958
6189.0	2.2944
6190.0	2.293
6191.0	2.2915
6192.0	2.2901
6193.0	2.2887
6194.0	2.2872
6195.0	2.2857
6196.0	2.2843
6197.0	2.2829
6198.0	2.2814
6199.0	2.2801
6200.0	2.2785
6201.0	2.2772
6202.0	2.2757
6203.0	2.2743
6204.0	2.2729
6205.0	2.2714
6206.0	2.27
6207.0	2.2686
6208.0	2.2672
6209.0	2.2657
6210.0	2.2643
6211.0	2.2629
6212.0	2.2615
6213.0	2.26
6214.0	2.2586
6215.0	2.2572
6216.0	2.2558
6217.0	2.2544
6218.0	2.253
6219.0	2.2515
6220.0	2.2501
6221.0	2.2487
6222.0	2.2473
6223.0	2.2459
6224.0	2.2445
6225.0	2.243
6226.0	2.2416
6227.0	2.2402
6228.0	2.2388
6229.0	2.2374
6230.0	2.236
6231.0	2.2346
6232.0	2.2331
6233.0	2.2317
6234.0	2.2303
6235.0	2.2289
6236.0	2.2275
6237.0	2.2261
6238.0	2.2247
6239.0	2.2233
6240.0	2.2219
6241.0	2.2206
6242.0	2.2192
6243.0	2.2177
6244.0	2.2163
6245.0	2.2149
6246.0	2.2135
6247.0	2.2122
6248.0	2.2107
6249.0	2.5687
6250.0	2.208
6251.0	2.2066
6252.0	2.2052
6253.0	2.2045
6254.0	2.2025
6255.0	2.2011
